step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
791,-0.00571469,0.248881,-0.221507,-0.178208,-0.39257,0,0.230527,0.0495255,0.58939,0.977914,0.0157574,-0.0904071,0.187782,0.506933,1.05006,-0.129759,-0.52689,-0.360095,-0.605217,0.495349,1.2251,2.79984,-0.512227,0.328714,0.312415,-0.692056,-0.356327,-1.73603,1.84866,0.0366362,-0.026472,3.71022,0.463103,-0.441996,6.52863,
792,0.0225905,0.0965452,-0.301519,-0.229184,-0.359766,0,0.162699,0.039298,0.588342,0.978848,0.0283974,-0.0903411,0.181354,0.381289,1.10744,-0.199348,-0.528578,-0.137181,-0.573773,0.47274,1.24996,2.53146,-0.600802,-0.306987,0.462832,0.124438,-0.166503,-3.27359,0.457996,-2.79711,-0.0348369,5.18815,0.796575,-0.463,-0.82607,
793,0.0318353,-0.102098,-0.349457,-0.270237,-0.222392,0,0.0479408,0.0168378,0.559769,0.978846,0.0369019,-0.0825452,0.183537,0.166284,1.08757,-0.401383,-0.53021,0.145124,-0.527588,0.45418,1.22636,2.32536,-0.679214,-0.833852,0.353577,0.390197,0.260051,-5.30915,-1.23988,-5.26445,-0.029829,6.09698,1.04965,-0.281264,-0.179361,
794,-0.0251651,-0.308557,-0.348973,-0.295023,-0.10277,0,-0.122405,-0.0141947,0.515524,0.978799,0.0356023,-0.0814634,0.18452,-0.155982,0.977374,-0.563026,-0.531353,0.451783,-0.519745,0.44667,1.20101,1.71696,-0.518854,-0.70778,-0.855072,-1.25882,-0.484957,-7.55268,-3.14609,0.56227,-0.0120142,6.18045,-0.107552,-0.0114791,-0.762078,
795,-0.0140195,-0.373436,0.0275826,-0.0949633,-0.0853813,0,-0.323925,-0.0402753,0.466868,0.975124,0.0177362,-0.112826,0.189972,-0.562488,0.76938,-0.532841,-0.531789,0.555838,-0.527675,0.440689,1.10748,2.16025,-0.544552,-1.22966,-1.10908,-0.937003,0.345535,-3.67692,-5.15571,0.333303,-0.00308452,-0.807659,-0.211452,-0.205078,-2.96114,
796,0.11718,-0.316333,0.163439,0.00835467,-0.00277637,0,-0.307342,-0.0255018,0.438401,0.977469,0.0147396,-0.0729608,0.197519,-0.547977,0.499899,-0.525063,-0.522248,0.463989,-0.542927,0.427496,0.893529,2.36408,0.11318,-0.208778,-0.120584,2.88009,0.686842,1.11354,-4.5697,0.050652,0.23127,-2.86887,-0.408951,-0.326051,-5.55605,
797,0.0991739,-0.187564,0.271589,0.0728943,0.130454,0,-0.265446,-0.0215582,0.418725,0.976126,0.000536032,-0.0142777,0.216736,-0.464129,0.49891,-0.522853,-0.522305,0.268862,-0.567049,0.432577,0.564911,2.54678,0.0455291,-0.665767,0.0444359,2.35345,0.771105,2.2339,0.957189,0.0363912,-0.0499454,-4.93079,-0.564273,0.524836,-7.5788,
798,-0.0445902,0.0138985,0.326887,0.132318,0.149298,0,-0.186486,-0.0159513,0.386539,0.972594,-0.00486578,0.00282476,0.23244,-0.306787,0.558439,-0.497129,-0.5243,-0.0196881,-0.59744,0.47655,0.474853,2.50944,-0.84846,0.0093138,-0.484739,-1.81389,0.679473,3.96769,1.35126,0.970158,-0.026211,-6.53195,-0.556662,1.24166,1.31906,
799,0.00996498,0.248382,0.353334,0.172845,0.0710638,0,-0.0599852,-0.00384415,0.441699,0.967074,-0.00636845,-0.0164831,0.253879,-0.0643248,0.641807,-0.423169,-0.522582,-0.359342,-0.616816,0.527302,0.542089,3.17306,-1.11401,1.29045,0.035605,-0.234567,0.976629,5.86235,2.07147,1.98597,-0.0183015,-7.21862,-0.365069,0.367558,1.36187,
800,0.00255017,0.381354,-0.0599107,0.0182576,-0.0520455,0,0.124978,0.0206563,0.494487,0.96414,0.00174044,-0.0233279,0.264361,0.28655,0.774272,-0.312405,-0.523763,-0.568916,-0.634968,0.526195,0.653952,2.94639,-0.782724,0.812518,0.561881,-0.450058,-0.393913,8.16117,3.21812,2.44976,-0.0282613,0.612158,-0.364339,-0.0834272,3.09651,
801,0.00763262,0.346178,-0.11161,-0.0955653,-0.216013,0,0.267701,0.0496742,0.523362,0.963878,0.0203151,-0.0302757,0.263839,0.57149,0.934245,-0.202834,-0.52518,-0.51148,-0.648914,0.521883,0.874776,2.64487,-0.733305,0.329431,0.719998,-0.30458,0.688295,-0.00163425,3.18535,1.92199,-0.02987,1.56792,-0.19728,-0.0964984,5.71193,
802,-0.0489966,0.269545,-0.173331,-0.143291,-0.377088,0,0.238684,0.0523112,0.548425,0.95879,0.0286877,-0.0523011,0.277783,0.524398,1.07229,-0.147549,-0.526267,-0.391475,-0.646467,0.520819,1.21108,2.27401,-0.0337427,1.15627,-1.12327,-1.94349,0.0968947,-1.35671,2.34663,0.326657,-0.0115989,3.09623,0.363118,0.113925,7.60804,
803,-0.0219406,0.138183,-0.261389,-0.192148,-0.361353,0,0.184315,0.0460068,0.587605,0.955997,0.0160392,-0.0910766,0.278419,0.426068,1.16046,-0.20011,-0.527226,-0.196992,-0.619513,0.517425,1.25567,2.01657,-0.167587,0.46685,-0.857926,-1.16145,0.242892,-2.56323,1.19008,-2.40678,-0.0208845,4.66441,0.716819,-0.248104,-0.975035,
804,-0.0204771,-0.0449383,-0.321267,-0.234226,-0.234883,0,0.0911659,0.0278695,0.595792,0.950026,0.00176104,-0.124651,0.286199,0.253015,1.18325,-0.383299,-0.528191,0.0636967,-0.576111,0.501189,1.22778,1.85866,-0.295748,-0.147126,-0.903232,-1.1201,0.630164,-4.34414,-0.266964,-4.90052,-0.0174727,5.75473,1.01725,-0.40016,-0.2238,
805,-0.0120977,-0.249574,-0.337607,-0.263357,-0.0989867,0,-0.0534343,-0.00182539,0.5732,0.942239,-0.0126529,-0.156683,0.295762,-0.0173911,1.12723,-0.572971,-0.529008,0.361141,-0.521239,0.477969,1.20854,1.8878,-0.169305,-0.675909,-0.419328,-0.87867,-0.115437,-6.44281,-1.95749,0.348771,0.00286524,6.15445,0.967751,-0.52247,-0.545533,
806,0.030559,-0.382237,0.0166507,-0.140251,-0.0943145,0,-0.247246,-0.0360157,0.539041,0.942727,0.0113508,-0.144591,0.300382,-0.393541,0.983263,-0.536542,-0.524633,0.57038,-0.519062,0.449653,1.13557,2.05254,0.00192047,-0.825271,1.43234,0.358852,0.925119,-8.58695,-3.79101,0.461599,0.109784,-0.295207,-0.1651,-0.617956,-2.34288,
807,0.035576,-0.341007,0.118525,0.0197807,-0.0262386,0,-0.337866,-0.0424751,0.486408,0.938505,0.0379857,-0.125166,0.319529,-0.591065,0.772219,-0.525615,-0.523057,0.503175,-0.533793,0.425603,0.95137,2.36748,-0.157147,-1.29604,1.20466,0.505585,0.133027,1.41084,-4.63835,0.0730885,-0.0133382,-2.21049,-0.423682,-0.340417,-5.0042,
808,0.142024,-0.236632,0.258211,0.079399,0.0987269,0,-0.285825,-0.0256027,0.450084,0.937429,0.0174323,-0.0731372,0.339962,-0.501091,0.548838,-0.523989,-0.523327,0.341657,-0.560406,0.414136,0.644795,2.48876,0.825291,-0.29816,0.0488097,3.60935,1.50797,2.15842,-4.29188,0.0097153,-0.00323259,-4.22125,-0.621965,-0.125495,-7.2459,
809,0.0803331,-0.0589583,0.353743,0.148734,0.158666,0,-0.206171,-0.0161964,0.425528,0.928058,-0.00981816,-0.0115734,0.372126,-0.348706,0.498858,-0.504914,-0.523525,0.0836097,-0.595266,0.433752,0.464735,2.73394,0.845873,-0.679802,-0.40663,1.80325,1.25805,3.92406,0.777881,0.743823,-0.00220409,-6.08709,-0.771956,0.904398,1.17428,
810,-0.0291563,0.17437,0.382976,0.197097,0.0907914,0,-0.0743408,-0.00504743,0.395119,0.922838,-0.00841354,-0.00312616,0.385085,-0.0966456,0.560883,-0.438766,-0.52373,-0.24954,-0.633449,0.493867,0.520275,3.40696,0.139095,0.480886,-0.504325,-1.36664,-0.199905,6.00508,1.45225,1.89155,0.00210256,-7.1001,-0.492985,1.51654,0.926725,
811,0.0117692,0.378887,0.104075,0.096434,-0.0167774,0,0.114821,0.01578,0.467348,0.925441,-0.01513,-0.01901,0.378113,0.258998,0.654377,-0.329856,-0.52283,-0.564831,-0.643455,0.534343,0.597794,3.60904,0.308486,1.4544,-0.00599434,-0.182663,-0.984058,8.31934,2.50634,2.4806,-0.0158908,-1.67932,-0.152874,-0.179104,2.15124,
812,0.0130885,0.361105,-0.0587181,-0.0676422,-0.169222,0,0.281343,0.0434897,0.528193,0.934397,-0.00885525,-0.0239052,0.355319,0.588548,0.794069,-0.211782,-0.523749,-0.535646,-0.647946,0.524575,0.772024,3.22018,0.331281,0.973248,0.244205,-0.145446,-0.189729,0.191937,3.07907,2.21389,-0.0212192,1.23875,-0.03087,-0.178474,4.79393,
813,0.0138066,0.290959,-0.167999,-0.131561,-0.334884,0,0.248294,0.0462243,0.564292,0.934992,-0.00267206,-0.02508,0.353772,0.533096,0.931869,-0.134574,-0.52476,-0.424394,-0.641488,0.518039,1.07194,3.13485,0.309196,0.465165,0.193047,-0.125701,-0.0811692,-1.43048,2.43787,0.890015,-0.0191885,3.19795,0.287468,-0.0802702,7.1831,
814,-0.0263505,0.156385,-0.265757,-0.181892,-0.393732,0,0.192644,0.0413108,0.593254,0.93397,-0.00456601,-0.052498,0.353446,0.432343,1.02675,-0.15208,-0.525287,-0.223347,-0.619024,0.517557,1.26613,2.36275,-0.016002,0.556531,-0.88027,-1.28704,-0.0404866,-2.59172,1.36395,-1.56867,-0.00875143,4.8361,0.603163,0.0524997,-0.718266,
815,-0.0230382,-0.0333101,-0.32899,-0.226472,-0.290272,0,0.0981391,0.0253672,0.606025,0.929967,-0.0151435,-0.089037,0.356376,0.257092,1.05988,-0.300278,-0.525691,0.0472002,-0.582062,0.515162,1.23187,2.21597,-0.178708,-0.0491507,-0.928343,-1.19165,0.408592,-4.40309,-0.0274847,-4.33678,-0.00675057,5.97649,0.873848,-0.146837,-0.361794,
816,-0.0202076,-0.246412,-0.349748,-0.256303,-0.115807,0,-0.0494206,-0.00169634,0.587774,0.92106,-0.028279,-0.122825,0.36846,-0.0179151,1.01689,-0.548217,-0.52595,0.356368,-0.534721,0.503632,1.20799,2.15739,-0.169733,-0.668052,-0.870227,-1.11006,0.27694,-6.56396,-1.67665,-2.32571,-0.00469654,6.39919,1.0221,-0.306633,-0.590232,
817,0.0332741,-0.384398,0.0252421,-0.126684,-0.0907401,0,-0.247992,-0.0332167,0.553777,0.920145,-0.0099101,-0.116914,0.373586,-0.401836,0.888072,-0.540449,-0.522446,0.573967,-0.517589,0.48449,1.13343,2.34688,0.177829,-0.743547,1.74579,0.439588,0.829192,-8.78377,-3.4674,0.532847,0.0276242,-0.345851,-0.147781,-0.469812,-2.36695,
818,0.0371498,-0.341209,0.129579,0.0291522,-0.0241491,0,-0.321722,-0.0364549,0.505385,0.917572,0.0225936,-0.0912648,0.386292,-0.563282,0.695348,-0.52643,-0.523202,0.503498,-0.530975,0.468364,0.947677,2.68377,0.0650252,-1.21549,1.54237,0.550987,0.0217276,0.879225,-4.2304,0.104185,-0.0212309,-2.28106,-0.38632,-0.18005,-5.04291,
819,0.0961776,-0.23223,0.266694,0.090252,0.100995,0,-0.28227,-0.0233319,0.443231,0.916572,0.0266234,-0.0588226,0.394622,-0.497196,0.504059,-0.524042,-0.52395,0.33506,-0.55644,0.466061,0.639328,2.61841,0.797261,-0.87664,-1.53466,2.26437,0.629594,1.74966,-1.48063,0.0148936,-0.000335757,-4.39969,-0.623897,0.0764159,-7.26498,
820,0.0938254,-0.0498127,0.360364,0.153164,0.160055,0,-0.21454,-0.01747,0.40159,0.914729,-0.00517189,-0.00947428,0.403924,-0.363565,0.516103,-0.505092,-0.523115,0.0706166,-0.590005,0.486856,0.461579,2.79291,0.953057,-0.845625,-0.00827734,2.1966,0.457297,3.57908,0.780695,0.735096,-0.00672133,-6.15978,-0.716135,0.752203,1.26973,
821,-0.0104105,0.18279,0.375399,0.19718,0.0904995,0,-0.0937869,-0.00704804,0.400814,0.91171,-0.0118035,-0.00602721,0.410621,-0.131634,0.575026,-0.440251,-0.523439,-0.26186,-0.619332,0.534288,0.523498,3.74616,-0.0610165,1.20675,-0.786836,-0.824331,0.238,5.61575,1.47521,1.85077,-0.00164115,-7.05899,-0.354595,0.256032,1.07644,
822,0.00129347,0.389758,0.0847954,0.0938394,-0.0197146,0,0.0873301,0.0132733,0.460103,0.9129,-0.0120745,-0.0369199,0.406332,0.209749,0.67965,-0.332715,-0.523734,-0.582898,-0.634745,0.526875,0.609747,3.48322,0.12559,1.09027,-0.25255,-0.48635,-1.48962,8.05726,2.74704,2.46864,-0.0198739,-1.43951,-0.276559,-0.212072,2.34551,
823,0.0215895,0.363348,-0.0690718,-0.049723,-0.176262,0,0.273758,0.044439,0.505062,0.928706,0.00527941,-0.0502085,0.367363,0.57596,0.829159,-0.215219,-0.525126,-0.539303,-0.645108,0.516451,0.795425,3.0474,0.273513,0.803006,0.770436,0.0989456,-1.58468,1.89149,3.22583,2.21386,-0.0448555,1.39016,-0.111577,-0.213819,5.0464,
824,0.0113295,0.289797,-0.173014,-0.135578,-0.345011,0,0.250688,0.0491976,0.533165,0.941322,0.0209026,-0.0360205,0.334932,0.541052,0.977318,-0.139422,-0.527416,-0.422597,-0.642206,0.509484,1.10789,2.91976,0.27561,0.385369,0.632697,-0.199961,-1.23121,-1.30148,2.70813,0.834141,-0.0393042,3.27033,0.227551,-0.0491997,7.41137,
825,-0.0100611,0.153192,-0.260591,-0.189435,-0.384485,0,0.197463,0.044991,0.566326,0.946832,0.0288938,-0.0812841,0.309947,0.445719,1.08477,-0.161448,-0.528512,-0.218714,-0.62128,0.511072,1.25553,2.0738,0.159025,0.659065,-1.06547,-0.819306,-1.64194,-2.49944,1.58469,-1.67567,-0.0299582,4.83912,0.620661,0.0886428,-0.687769,
826,-0.00575729,-0.0373574,-0.32305,-0.241827,-0.280927,0,0.10564,0.0289455,0.58436,0.956064,0.0121511,-0.106319,0.272928,0.275858,1.12719,-0.313154,-0.529858,0.0529403,-0.582832,0.513391,1.22895,1.90455,0.0957316,0.0593786,-1.07192,-0.696256,-1.22685,-4.27995,0.123451,-4.37059,-0.0232058,6.01782,0.91544,0.00452217,-0.257108,
827,-0.000659577,-0.252526,-0.343424,-0.279697,-0.108078,0,-0.0381919,0.000802461,0.572092,0.961366,-0.00584075,-0.126824,0.244247,0.00791647,1.08861,-0.560291,-0.530802,0.365604,-0.532842,0.512372,1.2094,1.8381,0.219272,-0.525256,-0.934438,-0.549865,-1.45843,-6.40437,-1.65029,-2.13271,-0.0158528,6.49755,1.08668,-0.0381184,-0.520987,
828,0.0554339,-0.372743,0.0270068,-0.156291,-0.0906469,0,-0.232695,-0.0326768,0.538186,0.967213,-0.0156693,-0.133369,0.215562,-0.367091,0.956315,-0.543082,-0.530571,0.554697,-0.518124,0.509879,1.13765,2.12415,0.30959,-0.663294,0.654957,1.07321,0.0847426,-8.60086,-3.62912,0.6362,0.0697774,-0.300646,-0.142185,-0.0788175,-2.3425,
829,0.0682312,-0.337148,0.111482,-0.011161,-0.0272904,0,-0.330312,-0.0402799,0.496159,0.971916,-0.00166507,-0.0962001,0.214759,-0.577022,0.750088,-0.526262,-0.526405,0.496998,-0.531081,0.51652,0.955016,2.36801,0.049085,-1.07696,0.775773,1.44866,-0.57169,0.982236,-4.60448,0.10807,0.0862847,-1.96354,-0.376965,0.348558,-4.93943,
830,0.0855789,-0.236512,0.234969,0.048167,0.0956489,0,-0.288083,-0.0247236,0.430046,0.976631,0.00833806,-0.0540633,0.207846,-0.507444,0.52335,-0.523991,-0.523045,0.341477,-0.556777,0.52755,0.652333,2.64198,0.141825,-1.34796,-0.451587,1.9564,0.444894,1.74807,-3.76317,0.0113235,0.00618282,-4.17835,-0.62527,-0.0745772,-7.14139,
831,0.0889484,-0.0655039,0.325838,0.110267,0.158317,0,-0.223326,-0.0180508,0.387026,0.970912,-0.00922682,0.0134164,0.238881,-0.381054,0.50879,-0.50772,-0.523281,0.0929174,-0.587265,0.524595,0.470341,3.04899,0.287013,-0.693722,0.512227,2.05429,1.43715,3.29092,0.583345,0.662676,-0.0103743,-5.85066,-0.640551,-0.0280825,1.01028,
832,0.0112824,0.158657,0.346846,0.158833,0.0970736,0,-0.113174,-0.00869278,0.408128,0.965186,-0.0115638,-0.00814236,0.261181,-0.169372,0.551199,-0.446733,-0.523418,-0.226648,-0.612616,0.524049,0.518362,3.00334,-0.744719,1.23639,-0.122346,-0.197325,0.980225,5.17831,1.13203,1.76222,0.00313434,-6.87226,-0.390018,-0.00196565,0.712175,
833,0.00485113,0.377433,0.133354,0.0913285,-0.00138961,0,0.0548625,0.00866897,0.458852,0.960005,-0.0117946,-0.0162061,0.279263,0.146565,0.635227,-0.342738,-0.523552,-0.562429,-0.632822,0.523781,0.582232,2.90279,-0.574321,0.774704,0.165528,-0.383345,-0.0341682,7.45163,2.22112,2.41015,-0.00839683,-2.72125,-0.418922,-0.00276494,1.82918,
834,-0.00391003,0.365401,-0.0736017,-0.00913264,-0.147878,0,0.255547,0.0378455,0.486034,0.962808,0.000698184,-0.0264706,0.268886,0.534999,0.760063,-0.22458,-0.524078,-0.542657,-0.651539,0.523664,0.740544,2.72674,-0.365639,0.318607,0.478623,-0.637086,-0.296459,6.66216,2.76567,2.29804,-0.0108669,1.09945,-0.330832,-0.00584413,4.48225,
835,-0.0356908,0.305638,-0.14384,-0.129041,-0.31308,0,0.259878,0.0458865,0.507605,0.960942,0.0164709,-0.0331579,0.274261,0.552984,0.891781,-0.140207,-0.525103,-0.447218,-0.658551,0.521093,1.02237,1.92192,-0.050239,1.43999,-0.148592,-1.55707,-0.209227,-1.1498,2.47494,1.13128,-0.0227853,2.54826,0.159926,-0.0386218,6.57072,
836,-0.0328658,0.192545,-0.240388,-0.180309,-0.40402,0,0.213989,0.0433033,0.568251,0.958642,0.0213961,-0.08101,0.272003,0.47056,0.988914,-0.141784,-0.525944,-0.276181,-0.642192,0.512665,1.27841,1.73231,-0.126959,0.869811,-0.210416,-1.47616,-0.0264771,-2.14494,1.4173,-1.17583,-0.0222369,4.28922,0.484428,-0.295293,-0.232749,
837,-0.026837,0.0200569,-0.312485,-0.227283,-0.309883,0,0.134157,0.0306936,0.596377,0.954286,0.0243154,-0.115122,0.274763,0.321711,1.02494,-0.272643,-0.527078,-0.0284138,-0.610655,0.49217,1.23747,1.55821,-0.246129,0.257235,-0.301397,-1.3029,0.384989,-3.79476,0.0349779,-4.03526,-0.0218398,5.60988,0.775777,-0.522889,-0.545797,
838,-0.0224558,-0.187872,-0.348787,-0.262115,-0.133592,0,0.0046818,0.00727365,0.593249,0.946148,0.0224716,-0.147125,0.287493,0.0793173,0.984855,-0.526063,-0.528095,0.269314,-0.56712,0.461625,1.21439,1.4194,-0.310247,-0.377478,-0.377119,-1.17722,0.675873,-5.87791,-1.62464,-4.99707,-0.0187432,6.29799,0.965675,-0.695617,-0.378451,
839,-0.0190609,-0.376872,-0.12475,-0.193771,-0.0990452,0,-0.178419,-0.021552,0.561785,0.940272,0.0234346,-0.176344,0.290246,-0.26998,0.857439,-0.545047,-0.529099,0.561501,-0.520778,0.423828,1.16152,1.68745,-0.0635441,-0.849022,-0.336371,-1.08006,0.858554,-8.09882,-3.46112,0.632195,-0.0166936,2.19458,0.419167,-0.833478,-1.72151,
840,0.0241833,-0.360457,0.0803014,-0.0169974,-0.0483352,0,-0.334043,-0.0359595,0.519129,0.933233,0.0488501,-0.17727,0.308651,-0.591705,0.652944,-0.527387,-0.525763,0.534592,-0.521797,0.379463,1.00802,1.95478,-0.0380333,-0.928355,1.9348,0.173312,-0.236956,-0.089752,-4.71006,0.140167,0.118796,-1.45416,-0.158493,-0.917278,-4.39345,
841,0.0947728,-0.280964,0.220414,0.050859,0.0647303,0,-0.298959,-0.0241227,0.491462,0.934494,0.042237,-0.150293,0.31992,-0.531922,0.487127,-0.524243,-0.522686,0.408976,-0.535519,0.338262,0.728225,1.99709,0.898351,0.106929,-0.168343,2.22466,1.16359,1.54791,0.199287,0.0172322,-0.0125979,-3.4652,-0.33285,-0.751337,-6.78535,
842,0.0703258,-0.132506,0.322958,0.119179,0.163716,0,-0.242184,-0.0202762,0.495249,0.930165,0.0205398,-0.0993435,0.352848,-0.416715,0.522621,-0.5129,-0.523381,0.188802,-0.555186,0.318202,0.465649,2.25444,0.982232,-0.0858315,-0.376181,1.51252,1.32773,3.0585,0.9154,0.46191,-0.00761959,-5.38906,-0.472137,-0.0466681,0.243313,
843,0.0758707,0.0830518,0.396494,0.182106,0.110871,0,-0.135641,-0.0114422,0.479936,0.922716,-0.00166002,-0.0708264,0.378914,-0.208605,0.589093,-0.460428,-0.523578,-0.117912,-0.581747,0.328961,0.507667,2.38744,1.04628,-0.4687,0.635635,1.67344,0.826407,5.24524,1.73957,1.62022,0.00170877,-6.85613,-0.58507,0.472053,0.558927,
844,0.0671018,0.324139,0.424273,0.225752,0.0245611,0,0.0373978,0.00787106,0.44432,0.918212,-0.00659591,-0.0272822,0.395092,0.119549,0.707091,-0.361019,-0.523576,-0.47631,-0.611931,0.365997,0.550166,2.6741,1.08679,-0.779193,0.0942347,1.4187,0.520681,7.80624,2.93558,2.3538,-0.000746204,-7.42708,-0.592519,1.00912,1.14599,
845,0.0271654,0.379228,-0.0306617,0.0223806,-0.109324,0,0.264654,0.0454576,0.469916,0.936609,0.0360316,-0.000210633,0.34852,0.560915,0.870941,-0.237107,-0.525478,-0.565395,-0.619568,0.430781,0.666625,3.01661,1.05764,0.61041,2.7028,0.259842,-2.76626,8.1897,3.9226,2.53253,-0.0518282,1.1609,-0.0152592,1.51692,3.46715,
846,-0.0406277,0.315322,-0.138018,-0.138829,-0.271459,0,0.260253,0.056154,0.522443,0.950848,0.0691864,-0.00757143,0.301736,0.566241,1.06615,-0.135284,-0.527221,-0.462399,-0.609017,0.510793,0.903682,2.04341,0.825008,1.2744,-0.0284737,-1.70208,-1.62676,-1.67344,3.8859,1.57836,-0.019117,2.9516,0.438871,1.69925,5.96139,
847,-0.0222937,0.190668,-0.223617,-0.194965,-0.414629,0,0.19906,0.0525528,0.578674,0.961993,0.0747371,-0.0446395,0.258826,0.459214,1.23016,-0.107112,-0.528141,-0.273422,-0.576296,0.532206,1.25076,1.88497,0.965467,0.887339,-0.437976,-1.17258,-1.83437,-2.60121,2.23766,-0.435008,-0.0211273,4.60913,0.856762,-0.275543,6.42019,
848,0.00576017,0.00873409,-0.29007,-0.246123,-0.35953,0,0.109945,0.0331946,0.605155,0.97247,0.0709028,-0.0568618,0.214573,0.290942,1.22575,-0.203763,-0.529433,-0.0123719,-0.525249,0.514694,1.25676,1.61273,0.863096,0.23705,-0.363477,-0.362953,-1.56497,-4.11317,-1.04171,-3.40669,-0.0249769,5.81627,1.18859,-0.426307,-1.07718,
849,0.0207528,-0.202631,-0.315936,-0.282614,-0.191398,0,-0.0239344,0.00389974,0.60439,0.979421,0.0621417,-0.0599464,0.182428,0.0370821,1.12942,-0.435598,-0.53048,0.291049,-0.51832,0.494776,1.20562,1.41098,0.853037,-0.278008,-0.464252,0.0693982,-0.989212,-6.02379,-2.79726,-5.84639,-0.016103,6.31728,-0.15245,-0.372278,-0.969001,
850,0.0216874,-0.378968,-0.0357842,-0.197896,-0.0789277,0,-0.204389,-0.0274617,0.578665,0.985402,0.0552195,-0.0558701,0.151034,-0.313553,0.940819,-0.550304,-0.531182,0.564966,-0.524711,0.480421,1.12122,1.78616,1.14682,-0.746293,-0.294658,0.0957203,-0.825778,-7.99321,-4.73227,0.556546,-0.0110654,1.30403,-0.106232,-0.21637,-2.3894,
851,0.031945,-0.355818,0.122793,-0.0394414,-0.0172108,0,-0.334908,-0.0370929,0.528117,0.988708,0.0466088,-0.0506996,0.133093,-0.592045,0.673156,-0.5291,-0.531637,0.527054,-0.53499,0.473837,0.935354,2.10019,0.972151,-1.2934,-0.526731,0.391942,-1.29964,0.511013,-5.95921,0.203277,-0.00549403,-1.63077,-0.305008,-0.0281903,-5.02502,
852,0.0305604,-0.267434,0.239067,0.0233772,0.105745,0,-0.292854,-0.0226344,0.455101,0.992937,0.0214426,-0.0413102,0.10913,-0.5211,0.466556,-0.522676,-0.531532,0.388252,-0.555477,0.478039,0.625378,2.50505,0.840581,-1.45728,-2.26457,0.351992,-0.000593488,1.85406,0.526082,0.0411297,0.0206646,-3.84923,-0.476715,0.178919,-7.3431,
853,0.114443,-0.105422,0.326592,0.085305,0.146875,0,-0.227443,-0.0187675,0.395181,0.99213,-0.0132085,-0.0150413,0.123605,-0.388284,0.519145,-0.500118,-0.524398,0.149885,-0.580494,0.490958,0.485909,2.85464,0.70504,-0.737572,0.215973,2.79776,1.31578,3.44001,1.14969,0.816109,0.322752,-5.62256,-0.485591,0.338335,0.830473,
854,-0.0177762,0.111197,0.339882,0.134136,0.0876774,0,-0.11646,-0.00939259,0.412064,0.989999,-0.00839956,-0.0077159,0.140611,-0.173268,0.582184,-0.43218,-0.522253,-0.158161,-0.597034,0.527345,0.516763,2.825,-0.746666,0.990671,-0.623951,-1.03607,0.495257,5.24177,1.42519,1.86721,-0.040233,-6.7329,-0.22842,0.446475,0.279201,
855,0.0110551,0.343743,0.363639,0.171081,-0.000763409,0,0.0520631,0.00908147,0.452476,0.987618,-0.0211782,-0.0357352,0.151276,0.144318,0.675815,-0.325028,-0.524142,-0.507565,-0.609102,0.525871,0.550802,2.88151,-0.737377,0.774308,-0.878207,-0.204617,0.463265,7.4395,2.302,2.40478,-0.014755,-7.21,-0.212786,-0.163238,1.06701,
856,0.0104315,0.371356,-0.072072,-0.0227031,-0.131057,0,0.271239,0.0432916,0.492519,0.991872,-0.00481353,-0.0455499,0.118707,0.570022,0.816138,-0.204804,-0.524417,-0.552417,-0.614105,0.52174,0.665544,2.68095,-0.514789,0.849477,1.14772,-0.222917,-1.9745,7.72564,3.28735,2.36296,-0.0197028,0.985342,0.0359177,-0.0304104,3.50203,
857,0.0183268,0.311362,-0.174476,-0.177141,-0.284727,0,0.263433,0.0511808,0.521814,0.994493,0.0251948,-0.0423573,0.0924961,0.565782,0.972339,-0.114876,-0.525542,-0.456178,-0.604606,0.520731,0.904085,2.34219,-0.46659,0.343161,1.13432,0.00419392,-0.9907,-1.84503,2.96196,1.27227,-0.021777,2.8655,0.345532,0.0105705,6.02326,
858,-0.0487837,0.191065,-0.221888,-0.225113,-0.415588,0,0.196796,0.0448441,0.550331,0.99505,0.032835,-0.0669959,0.0656465,0.444415,1.0844,-0.103676,-0.525869,-0.274005,-0.575237,0.525181,1.24777,2.25803,0.386385,1.37346,-1.62849,-1.93692,-1.77022,-2.98763,1.53257,-0.776387,0.00574886,4.23997,0.918989,0.0565452,6.13843,
